Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2497286687.56761,2705613742.23325,2863460274.8518,3033361383.82429,3206653444.90098,3507277029.40157,3628581412.76234,3813928346.64173,3973281738.48036,3846754163.7577,3512334869.85359,3187216797.15362,3086220540.65016,3152092297.77703,3353083158.53983,3428027713.77905,3561608135.38207,3680563589.04361,3793570472.83798,3837047147.67625,3950344043.39517,4137312976.22065,4427116631.48395,4897515745.85755,5252765152.97798,5702204073.40645,6286566879.73521,6846094463.21072,6759244981.35425,7189481853.10614,8432599153.1277,9471480167.14841,10574804919.6349,11408652168.5074,11677573630.4833,11791507139.0407
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2961679176.63906,3106801544.79558,2814762276.37661,2902019834.23714,2933942082.368,2989686948.43869,3064429074.49517,3199264062.69751,3333409013.81997,3618956923.15833,4004661781.23098,4281888398.90118,4039665505.12979,4139192052.98013,4272823969.43073,4156442163.04305,4303954880.64204,4380724909.67164,4529794703.83842,4643039482.93318
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Morocco,MAR,..,..,..,..,..,..,11947014184.2009,13145161283.9847,14445446369.6065,15653398481.5429,16391215216.3929,17308614101.4968,17730466108.6526,18361548509.4074,19389069934.5818,20854538798.9137,23109494479.5687,24509737499.8931,25056957435.6219,26258134655.157,27214499196.1996,26740032111.0679,29135236266.2304,29539216588.5393,31435157625.4702,33323672523.7555,36413145449.7067,36294801242.8977,40604894538.531,41760592095.0181,43185385081.897,46301680542.2391,45330392242.2896,44994679123.3821,49758715929.222,47069034480.2997,52892827880.8586,52067328269.9329,55836249260.847,56440024805.3577,57519650790.1246,61730070507.7354,63656943581.251,67451637210.908,70687304633.4949,73014076004.5985,78544623310.6445,81318500633.8362,86135221236.4504,89790590993.4885,93216746661.5977,98106615021.8513,101059586129.684,105643067055.469,108338137492.341,113222464583.184,114467911703.47
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256863838.22703,2369707096.70251,2206197320.31434,1859824296.04982,1738935719.04124,1756325019.20837,1715929613.55749,1968171274.00593,2129561223.59834,2267982800.06229,2290662465.51964,2402904906.60493,2277201007.17869,2476846449.1061,2629392015.76334,2688219667.4643,3409880890.89143,3779581255.9847,4227816687.96006,4558557689.36852,4635073216.24829,5224699295.73394,5684162360.24927,6053667397.64344,6526530624.44069,7095687684.10245,7794687813.46585,8373526084.51733,8949306941.23667,9517718742.50536,10154238250.1818,10876976985.2962,11659922000.9265,12492636703.2019,13422568269.9264,14307639105.973,14858345267.1651
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Myanmar,MMR,3333228175.41667,3348946382.17848,3485813551.93211,3951145083.59298,3718263847.98626,4115844769.09695,3916153089.10747,3684110880.30148,4128390344.13357,4264286266.64172,4476619177.47227,4661501868.32144,4775048659.42452,4728820233.09859,4981451575.52474,5188316772.84251,5503786990.35485,5831388166.45986,6211467377.01337,6534543030.89318,7053290217.82923,7501580034.68172,7921959309.78514,8269819885.23305,8677747608.3883,8925150213.44586,8830780248.51819,8477051707.96393,7514699543.35342,7792390041.91169,8011896469.83221,7959769716.69818,8728758488.43159,9255924021.27606,9948078165.29611,10639275753.1782,11324734004.9478,11964760742.6045,12666639111.0121,14053019226.0514,15984737489.9235,17798045642.3967,19938352012.0592,22698616844.6139,25777607411.1668,29275358077.5678,33103433579.0849,37073010378.8498,40874960811.6237,45187272895.3094,49540813342.4834,52310879190.5434,56146663569.5951,60877582017.3893,65742457738.05,70537733541.4101,75122686221.6017
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4412911486.63827,4455780709.35782,4438042654.6378,4357117141.46027,4346795502.2369,4366972080.70998,4575157421.37656,4737747944.82168,4776272888.48722,4865048284.84063,4964658201.39698,5370052951.12391,5756124453.39372,5665204214.98162,5763205418.04008,5987913615.09621,6179007353.17203,6439767658.78691,6651738120.90913,6875853709.52881,7115971119.14836,7199793619.68864,7544567351.04374,7864441488.71893,8829372914.44225,9052690941.65474,9693003646.96915,10334398853.639,10608240991.1714,10639638311.1204,11282192605.0374,11856607186.6558,12456750940.0066,13161100582.9626,14011151012.8146,14753072612.5139,14930109483.864
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29694454.4671896,39915075.05959,43371600.1641885,49248810.5726872,55003298.714554,60551234.7886973,81268829.1817221,110951536.071344,114067267.372321,125930263.179043
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nepal,NPL,2687564644.52438,2738850526.03803,2791171336.32931,2844067149.31039,3058295044.15399,3021497974.07339,3234230863.99325,3183405006.88147,3204908381.29249,3347956954.26606,3434200061.79961,3393148207.76815,3498939794.92215,3482266077.79119,3702818546.87338,3756749014.38762,3921990978.97092,4040316405.15103,4218322297.28413,4318249197.47917,4218091975.91136,4569964117.509,4742680183.0763,4601471345.50053,5046945769.07202,5357075804.00319,5601661164.65663,5696643954.4877,6135103742.63928,6400732135.07479,6697408396.01345,7123909435.79394,7416446123.91876,7701968176.62366,8334762090.68654,8623849303.39981,9083352501.06642,9541935774.11546,9829757721.15507,10263502982.96,10899840166.6306,11423006623.1921,11436744718.846,11887928617.3548,12444593148.5962,12877563074.7127,13310843466.2677,13764950914.3225,14605251495.759,15267319043.3731,16002656434.4746,16550239851.6396,17341538638.0319,18057549555.5864,19139013428.6013,19660603639.1954,19770823878.7074
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Netherlands,NLD,187858566511.846,188413776254.586,201307886826.394,208604535834.846,225866360770.063,245388204759.343,252114551476.487,265426236973.72,282456340115.019,300616726669.141,317736234601.34,331452845344.457,343165972988.967,361848694279.699,374291649994.111,374299243184.404,390979176302.041,400833573686.45,411641035915.679,419932170481.246,425567299871.605,422232505177.112,416993626763.879,425625219999.254,438656498036.502,449974624430.803,462515308631.189,471447628729.782,487671173523.662,509226815021.705,530528907244.973,543469220896.83,552741191236.543,559692200293.909,576265203486.663,594221834498.193,615416058971.619,641878133643.26,670925783246.373,704818896540.566,734694499629.564,750301352928.755,751078890078.633,753211372649.05,768506883558.122,785109444991.006,812734596109.533,842793366571.063,857112938103.204,824820492155.789,836389937229.197,850304340566.79,841316305639.71,839714950916.638,851636302587.527,868257781834.459,886854202832.966
GDP (constant 2010 US$),NY.GDP.MKTP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67104461025.8635,67317771866.1783,68793109733.8402,69676082662.9894,72920339511.4647,73598177362.9688,76168312582.9468,79819123507.8152,81107907268.7562,83302704613.5432,84086826298.9314,83782839761.3608,83912164105.8322,84038515471.8981,83123583024.8906,84045947917.9116,89421826392.1136,94012840008.3807,98464867172.4137,102036894241.593,104113515910.929,104960069998.722,110685272859.122,113899056678.942,117824867601.928,123327097442.196,128947502957.915,134037976081.635,138463246440.019,142345949248.181,146456084472.029,144816489835.687,144375746579.687,146580949348.893,149908449448.61,153275341368.09,157030206320.983,162376355155.241,166325206588.814,172888652587.296
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nicaragua,NIC,2711155751.64188,2911787022.69478,3252330676.6799,3575715711.07753,3973018341.93352,4330743395.71309,4473707142.24193,4785502780.01612,4849770170.70885,5152284474.14756,5222037471.40831,5394613094.15033,5514412502.04356,5868273122.88442,6701123390.21505,6690854126.73463,7039411127.9552,7628502877.83644,7030519765.65062,5168923280.7994,5407300184.22235,5697309384.5368,5650798720.31783,5911482023.90841,5818902663.77218,5581383698.8172,5524603771.1178,5485580569.89217,4802635551.24043,4721105398.81515,4716711710.64607,4707716356.38112,4725863055.07201,4707378385.53419,4864492405.02987,5152076710.69105,5478938280.46402,5696268639.09497,5907695985.37418,6323359730.97311,6582718031.03826,6777622011.89233,6828721143.51079,7000854966.48936,7372752320.18209,7688482940.5946,7981019307.60974,8386163942.29644,8674288797.14942,8388673512.16763,8758622328.66962,9311876958.36283,9916789193.59784,10405398732.2837,10903344940.5985,11432480383.2851,11970056312.7505
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Niger,NER,2074788352.16769,2169116385.33276,2392073643.93899,2617603832.61695,2621033937.78947,2802403243.47257,2791684129.57825,2795114234.75077,2805833348.64509,2651906851.56168,2732943262.16684,2888155873.03214,2738945876.00494,2272021788.82969,2471397109.35847,2402366207.53131,2418659136.88697,2606457887.5654,2957615854.33786,3168996543.09375,3098250448.00614,3117116167.1292,3167710148.21005,3017214037.40097,2509557064.63294,2703358710.25129,2875293048.849,2877436759.3844,3075954623.71057,3104681860.221,3064806711.68607,3141555701.71359,2936837964.79057,2979405606.60121,3098717742.53644,3179462761.52286,3288171553.37277,3378726667.59468,3730866430.77849,3709646817.10266,3657358998.36197,3917190239.0117,4034671554.6476,4248509146.97587,4252757656.15835,4444131750.65835,4701891392.26459,4849839714.84673,5314826497.89012,5276949261.50372,5718589799.24366,5850769296.44391,6541959480.1299,6886614682.17048,7372107102.72376,7637893798.43719,8019787871.90771
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nigeria,NGA,58676864790.6159,58789404370.6503,61201529275.1733,66451775245.1795,69741462842.4862,73148317148.5981,70039137550.0672,59012436135.544,58275748342.626,72376954918.2291,90476435132.8693,103358046139.004,106835281640.474,112596652491.716,125163198429.121,118619982379.007,129346018408.096,137137974986.36,129233124891.881,137968548713.888,143769893085.071,124895953347.35,123580566577.732,117339190482.242,114967134663.801,124535653493.06,113633581983.792,101416039990.552,109065367143.941,116118832909.287,130942573770.775,130133544307.975,130697966487.245,133430047764.441,134643945417.105,134229957065.962,140933005864.349,144882310095.277,148816792319.924,149522537467.564,157474285635.205,164420579040.972,170643319497.931,188312043745.758,251840571175.265,260515639753.024,281906487385.062,301156185312.512,320039472272.419,342232340656.562,369062464570.387,387099974051.551,403665055423.226,425440429014.358,452284521417.451,464282244075.104,457127392114.333
GDP (constant 2010 US$),NY.GDP.MKTP.KD,North America,NAC,3395655507826.76,3476516011345.54,3691880712248.43,3857011395691.75,4084097866028.09,4346383271596.42,4629378699232.63,4747161058831.39,4977242479318.35,5141981563975.33,5307190813563.58,5486409376493.67,5776089414948.02,6109557341951.07,6103949820380.8,6104904944804.73,6432596233366.38,6721204640882.49,7083497281559.07,7313051945243.64,7313827589551.57,7510674955912.27,7356597565360.47,7681382789497.46,8228045496685.55,8580817559320.69,8870218790551.68,9183070931019.7,9571255380036.66,9909983241268.39,10082249972005.5,10053845569291.6,10384644150401.9,10668893761216.6,11104222509286.6,11405763561375.2,11814571232417.7,12342376721467,12884939253540,13494369950584.7,14060741014235,14208952809824.1,14479294373341.5,14871587432840.9,15424480380796.4,15938245426101.8,16362761724328.5,16658294282445.3,16630456481712.4,16165910684040.7,16583580836811.1,16873719088056.7,17240639956499,17543107427996.8,17962341054827.5,18399218199381.9,18693828511084.4
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1456241935.48387,1462189826.30273,1416589330.02481,1237161290.32258,1151908188.58561,1074585607.94045,955627791.563275,788095533.498759,799000000,737538461.538462,741503722.084367,758356079.404467,780165012.406948,806930521.091811,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Norway,NOR,83002222825.9133,88209230744.8787,90691390105.0843,94124098293.7323,98839387112.5551,104063650456.188,108004034374.242,114760852094.746,117354304507.18,122640659951.64,125095180692.127,132191142247.346,139237720551.496,145549311479.388,151259249805.598,158749660063.422,167997702512.064,174987695844.478,181758550994.071,189705962084.655,198365315042.051,201535719724.252,202010004693.23,210035400165.449,222747677628.567,235117564549.841,244621782611.333,248910923683.993,248275320099.269,250853125768.647,255700709085.895,263588242989.108,273009949857.99,280777935155.108,294972533175.238,307225546416.655,322672832891.217,339725075008.962,348640809347.856,355660021100.234,367059938673.652,374714342490.004,380101643584.723,383597977697.504,398784767533.434,409251753222.115,419053711137.46,431331004467.117,432988635577.002,425963250914.104,428527064662.898,432678549918.654,444572094234.11,449012059969.667,457627791049.221,465000298817.041,470012904486.419
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,OECD members,OED,8936348269164.81,9358048642474.94,9905678709024,10437922553925.6,11124443990706.8,11739622612462.6,12459699704498.5,13030582218344.6,13834660020061.9,14625858144065,15153169542420,15728756804009.4,16595539751321.6,17617568218487.1,17813997705415.5,17879170509007.5,18745112601839,19446145831421.3,20300501158950.8,21108564495047.1,21392683829668.9,21848882162987.2,21908753404188.8,22514834880333.2,23553028853231.1,24478851860500,25204477525248.6,26074261829277.3,27296189837468.3,28364361713245.9,29266610943383.5,29660910297052.1,30263544901048.7,30672830208737.1,31605248662239,32463650573053.6,33454305090303.7,34593135731809.2,35554893862084.2,36706772727257.7,38182118100947,38706729481364.2,39309292107957.7,40083250221404.4,41365482182038.1,42484797532900.4,43741205630994.2,44845803263969.5,44927311836542.6,43336237918403.8,44588338316642.4,45389026151482.9,45952534025543.4,46599601657282.6,47506607083424.9,48577366313726.6,49419283100623.4
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Oman,OMN,..,..,..,..,..,1469060078.02341,1545516775.03251,2568943823.14695,4672595318.59558,5871871521.45644,6687773732.11964,6747844993.49805,7410835890.76723,6354639271.78154,7085346944.08323,8816545383.61509,10627474642.3927,10734516514.9545,10338033810.143,10785850715.2146,11436824707.4122,13386469180.7542,14935261898.5696,17424472821.8466,20336379973.9922,23184936801.0403,23649136280.8843,22835420546.1639,24197331339.4018,27042178153.446,27006908192.4577,28647328998.6996,31057681924.5774,32934485305.5917,34210951625.4876,35920411183.355,37014525357.6073,39247801300.3901,40284860858.2575,40234582574.7724,42407802340.7022,44308712613.7841,43821066319.896,42651495448.6346,43202600780.2341,44278543563.0689,46657217165.1496,48734720416.1248,52730819245.7737,55953966189.8569,58641621957.8941,57992510294.13,63404125034.5693,66176989895.58,67858918769.0866,71694781739.5152,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167285339367.366,174535961229.104,182560867213.456,190381876381.678,208006851365.765,220288816094.198,243853277089.825,268520111529.994,288770349657.867,295030959685.295,320128712509.16,344852727958.307,357646786562.094,369027923267.188,380918654850.683,390373113274.176,397559766981.389
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3723256914.7429,3624507369.19537,3600596257.55253,3847568600.61857,3756990637.47683,3990613302.23214,3835734386.08114,3866832428.08331,4055379609.96147,4224170581.81408,4226980422.60831,4426929804.4796,4530989958.14793,4754265245.11581,4946237082.01619,5104961838.60467,5047343103.66397,5148904577.6688,5378395836.61512,5344097363.939,5403154675.58025,5512550249.94016,5617481805.31324,5839621463.97561,5965902291.24296,6110472989.99752,6186850929.03203,6307933566.84766,6216353681.90399,6402407316.26645,6657472805.46196,6799797712.24082,7031598961.30727,7297895485.53763,7593384733.97917,7813470133.71434
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Pakistan,PAK,13684036857.0643,14503347547.8401,15153512114.6599,16470175251.4007,17716927569.3664,19562919065.2398,20695602650.0708,21813291973.8586,23391095573.3437,24679453640.8837,27481425962.2594,27610141417.4042,27834724076.0078,29801042428.5883,30856056462.9726,32155533248.1105,33813533506.0111,35148389789.1423,37977319757.9899,39404672851.7496,43430137607.1392,46870136125.9938,49934265088.366,53318998496.708,56019715396.9644,60272796443.8186,63588796957.6813,67691764262.6561,72853449998.507,76466812750.0364,79876151981.2353,83919137533.8289,90385860526.2192,91974615908.344,95412089507.6067,100147018591.748,105000725251.045,106065848422.857,108770776064.232,112751930854.755,117555262343.91,119885776649.102,123751409564.262,129748800033.821,139309432952.151,149990711055.44,159256450281.251,166953023525.452,169793571392.451,174601545521.839,177406854514.885,182282709027.43,188675424552.08,196970457770.58,206178251481.055,215894314582.495,228288861620.728
